_id,building,class_code,class_type,classroom,created_by,end_period,end_time,has_to_be_allocated,pendings,preferences.accessibility,preferences.air_conditioning,preferences.building,preferences.projector,professor,start_period,start_time,subject_code,subject_name,subscribers,updated_at,vacancies,week_day
637ae547003df24a7657202e,Biênio,2022208,Te�rica,A1-01,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Martha Patr\u00edcia Dussan Angulo,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a7657202f,Biênio,2022208,Te�rica,C2-06,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Martha Patr\u00edcia Dussan Angulo,2022-08-15,15:00,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76572030,Biênio,2022208,Te�rica,A1-03,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Augusto Reynol Filho,2022-08-15,09:20,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,ter
637ae547003df24a76572031,Biênio,2022208,Te�rica,C2-10,luizhiguti,2022-12-21,09:10,true,10,false,false,Bi�nio,false,Augusto Reynol Filho,2022-08-15,07:30,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,sex
637ae547003df24a76572032,Biênio,2022210,Te�rica,C1-03,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Daniel Victor Tausk,2022-08-15,13:10,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,ter
637ae547003df24a76572033,Biênio,2022210,Te�rica,A1-03,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Daniel Victor Tausk,2022-08-15,09:20,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,sex
637ae547003df24a76572034,Biênio,2022201,Te�rica,C2-01,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Glaucio Terra,2022-08-15,15:00,MAT2456,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a76572035,Biênio,2022201,Te�rica,C2-03,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Glaucio Terra,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76572036,Biênio,2022202,Te�rica,A1-06,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Javier Sanchez Serd\u00e0,2022-08-15,15:00,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,seg
637ae547003df24a76572037,Biênio,2022202,Te�rica,A1-06,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Javier Sanchez Serd\u00e0,2022-08-15,13:10,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,qui
637ae547003df24a76572038,Biênio,2022211,Te�rica,A1-06,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Daniel Victor Tausk,2022-08-15,15:00,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,ter
637ae547003df24a76572039,Biênio,2022211,Te�rica,A1-03,luizhiguti,2022-12-21,09:10,true,10,false,false,Bi�nio,false,Daniel Victor Tausk,2022-08-15,07:30,MAT3458,Álgebra Linear II,70,02/12/2022 00:40,80,sex
637ae547003df24a7657203a,Biênio,2022211,Te�rica,C2-07,luizhiguti,2022-12-21,14:52,true,10,false,false,Bi�nio,false,Alexandre Lymberopoulos,2022-08-15,13:12,MAT2454,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a7657203b,Biênio,2022211,Te�rica,A1-02,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Alexandre Lymberopoulos,2022-08-15,09:20,MAT2454,subject_name,70,02/12/2022 00:40,80,sex
637ae547003df24a7657203c,Biênio,2022206,Te�rica,C2-02,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,,2022-08-15,15:00,4323204,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a7657203d,Biênio,2022206,Te�rica,C2-02,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,,2022-08-15,13:10,4323204,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a7657203e,Biênio,2022245,Te�rica,C1-05,luizhiguti,2022-12-21,11:40,true,10,false,false,Bi�nio,false,Eloi Medina Galego,2022-08-15,10:00,MAT2454,subject_name,70,02/12/2022 00:40,80,seg
637ae547003df24a7657203f,Biênio,2022245,Te�rica,A1-03,luizhiguti,2022-12-21,09:40,true,10,false,false,Bi�nio,false,Eloi Medina Galego,2022-08-15,08:00,MAT2454,subject_name,70,02/12/2022 00:40,80,qua
637ae547003df24a76572040,Biênio,2022210,Te�rica,A1-05,luizhiguti,2022-12-21,16:40,true,10,false,false,Bi�nio,false,Alexandre Lymberopoulos,2022-08-15,15:00,MAT2454,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a76572041,Biênio,2022210,Te�rica,C2-09,luizhiguti,2022-12-21,09:10,true,10,false,false,Bi�nio,false,Alexandre Lymberopoulos,2022-08-15,07:30,MAT2454,subject_name,70,02/12/2022 00:40,80,sex
637ae547003df24a76572042,Biênio,2022290,Te�rica,C2-10,luizhiguti,2022-12-21,11:50,true,10,false,false,Bi�nio,false,Marco Aur\u00e9lio Brizzotti Andrade,2022-08-15,08:20,4323204,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a76572043,Biênio,2022204,Te�rica,C2-13,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Henrique de Britto Costa,2022-08-15,08:20,PME3100,subject_name,70,02/12/2022 00:40,80,ter
637ae547003df24a76572044,Biênio,2022204,Te�rica,C2-13,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Henrique de Britto Costa,2022-08-15,08:20,PME3100,subject_name,70,02/12/2022 00:40,80,sex
637ae547003df24a76572045,Biênio,2022211,Te�rica,A1-06,luizhiguti,2022-12-21,11:00,true,10,false,false,Bi�nio,false,Roberto Martins de Souza,2022-08-15,08:20,PME3100,subject_name,70,02/12/2022 00:40,80,seg
637ae547003df24a76572046,Biênio,2022221,Te�rica,C2-10,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Martha Patr\u00edcia Dussan Angulo,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76572047,Biênio,2022222,Te�rica,A1-03,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Martha Patr\u00edcia Dussan Angulo,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76572048,Biênio,2022223,Te�rica,C1-05,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Martha Patr\u00edcia Dussan Angulo,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a76572049,Biênio,2022224,Te�rica,C2-04,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Martha Patr\u00edcia Dussan Angulo,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a7657204a,Biênio,2022225,Te�rica,A1-05,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Martha Patr\u00edcia Dussan Angulo,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a7657204b,Biênio,2022226,Te�rica,C2-13,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Martha Patr\u00edcia Dussan Angulo,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a7657204c,Biênio,2022227,Te�rica,C2-06,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Martha Patr\u00edcia Dussan Angulo,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637ae547003df24a7657204d,Biênio,2022228,Te�rica,C1-09,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Martha Patr\u00edcia Dussan Angulo,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 00:40,80,qui
637bdcc79ecb9f1c41bed060,Biênio,2022211,Te�rica,C2-13,luizhiguti,2022-12-21,14:50,true,10,false,false,Bi�nio,false,Uiran Umbelino da Silva,2022-08-15,13:10,4323102,Física II,70,02/12/2022 00:40,80,sex
637d4000c4d62f48abf23e0d,Biênio,2022229,Te�rica,C1-01,luizhiguti,2022-12-21,14:50,true,10,,,Biênio,,Martha Patr\u00edcia Dussan Angulo,2022-08-15,13:10,MAT2456,subject_name,70,02/12/2022 01:00,80,qui
